id,NAME_SIM,BEG,END,X,Y,TYPE_SIM,PARTOF_SIM
ntu_21421,山坪頂,192007,192607,120.6914932,23.6783448,大字,竹山庄
ntu_21422,山子內,192007,192607,120.3043214,23.6739256,大字,元長庄
ntu_21423,坵厝,192007,192607,120.1923254,23.6762961,大字,海口庄
ntu_21424,斗南,192007,192607,120.4720591,23.6805704,大字,斗南庄
ntu_21425,埤脚,192007,192607,120.3477942,23.6763666,大字,土庫庄
ntu_21426,程海厝,192007,192607,120.2223222,23.6731079,大字,海口庄
ntu_21427,土庫,192007,192607,120.3821713,23.677813,大字,土庫庄
ntu_21428,溝子埧,192007,192607,120.5176235,23.6686942,大字,斗六街
ntu_21429,勞水坑,192007,192607,120.7380835,23.6415059,大字,竹山庄
ntu_21430,過港,192007,192607,120.3869354,23.6678157,大字,土庫庄
ntu_21431,高厝林子頭,192007,192607,120.5945466,23.6495657,大字,古坑庄
ntu_21432,埔羗崙,192007,192607,120.4107827,23.669952,大字,大埤庄
ntu_21433,五塊寮,192007,192607,120.2753542,23.6651399,大字,元長庄
ntu_21434,新興,192007,192607,120.3683361,23.6693739,大字,土庫庄
ntu_21435,五間厝,192007,192607,120.4570746,23.6741299,大字,斗南庄
ntu_21436,牛厝,192007,192607,120.2043938,23.6696684,大字,海口庄
ntu_21437,合和,192007,192607,120.2907474,23.6660261,大字,元長庄
ntu_21438,埤頭,192007,192607,120.4357476,23.6681757,大字,大埤庄
ntu_21439,水碓,192007,192607,120.5613575,23.6584021,大字,古坑庄
ntu_21440,牛埔頭,192007,192607,120.2415486,23.666132,大字,海口庄
ntu_21441,子茂,192007,192607,120.325448,23.666113,大字,元長庄
ntu_21442,三條崙,192007,192607,120.1508571,23.654309,大字,四湖庄
ntu_21443,溪底,192007,192607,120.2612564,23.6502135,大字,四湖庄
ntu_21444,舊社,192007,192607,120.4776394,23.668238,大字,斗南庄
ntu_21445,溪尾,192007,192607,120.1910109,23.6559883,大字,四湖庄
ntu_21446,茄苳脚,192007,192607,120.4483882,23.6541394,大字,大埤庄
ntu_21447,糞箕湖,192007,192607,120.3496782,23.6580391,大字,土庫庄
ntu_21448,佃子林,192007,192607,120.4019522,23.6560302,大字,大埤庄
ntu_21449,古坑,192007,192607,120.5697209,23.6400164,大字,古坑庄
ntu_21450,溫厝角,192007,192607,120.5152775,23.6527799,大字,斗南庄
ntu_21451,阿丹,192007,192607,120.4984108,23.6528178,大字,斗南庄
ntu_21452,林子,192007,192607,120.4746954,23.6527551,大字,斗南庄
ntu_21453,飛沙,192007,192607,120.1699788,23.6444934,大字,四湖庄
ntu_21454,元長,192007,192607,120.3057493,23.6493146,大字,元長庄
ntu_21455,羊稠厝,192007,192607,120.2029253,23.6436899,大字,四湖庄
ntu_21456,四湖,192007,192607,120.2323976,23.6489081,大字,四湖庄
ntu_21457,潭內,192007,192607,120.2830576,23.6420685,大字,元長庄
ntu_21458,頂寮,192007,192607,120.3231544,23.6380698,大字,元長庄
ntu_21459,大埤,192007,192607,120.4124893,23.6390423,大字,大埤庄
ntu_21460,桶頭,192007,192607,120.6547606,23.6330149,大字,竹山庄
ntu_21461,鹿寮,192007,192607,120.3586964,23.643518,大字,元長庄
ntu_21462,南勢,192007,192607,120.4944064,23.6430245,大字,斗南庄
ntu_21463,舊庄,192007,192607,120.3781704,23.6333319,大字,大埤庄
ntu_21464,客子厝,192007,192607,120.3359057,23.6352221,大字,元長庄
ntu_21465,盧竹巷,192007,192607,120.43638,23.6356623,大字,大埤庄
ntu_21466,萡子寮,192007,192607,120.1391344,23.6351698,大字,四湖庄
ntu_21467,鹿場,192007,192607,120.2339681,23.6290825,大字,四湖庄
ntu_21468,麻園,192007,192607,120.5288088,23.6326156,大字,古坑庄
ntu_21469,內湖,192007,192607,120.1822352,23.6302087,大字,四湖庄
ntu_21470,崁頭厝,192007,192607,120.5662498,23.6227847,大字,古坑庄
ntu_21471,龍岩厝,192007,192607,120.3035926,23.6252449,大字,元長庄
ntu_21472,內寮,192007,192607,120.3471977,23.6130451,大字,元長庄
ntu_21473,下崙,192007,192607,120.1501229,23.6132331,大字,口湖庄
ntu_21474,三角,192007,192607,120.4925797,23.628028,大字,大林庄
ntu_21475,橋子頭,192007,192607,120.4666448,23.6271893,大字,大林庄
ntu_21476,崁脚,192007,192607,120.5283551,23.6129248,大字,古坑庄
ntu_21477,下寮,192007,192607,120.2089686,23.6248539,大字,四湖庄
ntu_21478,游厝,192007,192607,120.3923372,23.6206787,大字,溪口庄
ntu_21479,車巷口,192007,192607,120.2514574,23.6194897,大字,水林庄
ntu_21480,溝皂,192007,192607,120.2847918,23.6153638,大字,北港街
ntu_21481,番子溝,192007,192607,120.2677124,23.6212174,大字,北港街
ntu_21482,樟湖,192007,192607,120.6489969,23.6087909,大字,古坑庄
ntu_21483,大湖,192007,192607,120.4442261,23.6228673,大字,大林庄
ntu_21484,排子路,192007,192607,120.4138323,23.6135381,大字,大林庄
ntu_21485,溝背,192007,192607,120.4741303,23.6185282,大字,大林庄
ntu_21486,下寮,192007,192607,120.3230405,23.6140218,大字,元長庄
ntu_21487,外埔,192007,192607,120.1821467,23.6099179,大字,口湖庄
ntu_21488,林頭,192007,192607,120.4968647,23.617009,大字,大林庄
ntu_21489,甘蔗崙,192007,192607,120.4361783,23.6134581,大字,大林庄
ntu_21490,草嶺,192007,192607,120.6855539,23.592923,大字,古坑庄
ntu_21491,牛挑灣,192007,192607,120.2242393,23.6010726,大字,水林庄
ntu_21492,苦苓脚,192007,192607,120.597079,23.6062597,大字,古坑庄
ntu_21493,蔡厝,192007,192607,120.2050049,23.6047294,大字,四湖庄
ntu_21494,內林,192007,192607,120.4806698,23.6119174,大字,大林庄
ntu_21495,溪口,192007,192607,120.3827621,23.6057856,大字,溪口庄
ntu_21496,草湖,192007,192607,120.3006207,23.6029983,大字,北港街
ntu_21497,春牛埔,192007,192607,120.2478295,23.599243,大字,水林庄
ntu_21498,大埔美,192007,192607,120.5053174,23.6001896,大字,大林庄
ntu_21499,柴林脚,192007,192607,120.3635409,23.6031519,大字,溪口庄
ntu_21500,好收,192007,192607,120.2708166,23.599508,大字,北港街
ntu_21501,口湖,192007,192607,120.1716326,23.5941859,大字,口湖庄
ntu_21502,林子前,192007,192607,120.4759867,23.6034884,大字,大林庄
ntu_21503,潭底,192007,192607,120.4492983,23.5984411,大字,大林庄
ntu_21504,大林,192007,192607,120.4466155,23.6058769,大字,大林庄
ntu_21505,頂坪,192007,192607,120.4058717,23.6028838,大字,溪口庄
ntu_21506,下埤頭,192007,192607,120.4311601,23.6013915,大字,大林庄
ntu_21507,大湖底,192007,192607,120.5800534,23.593302,大字,古坑庄
ntu_21508,後溝子,192007,192607,120.3168179,23.5906334,大字,北港街
ntu_21509,柳子溝,192007,192607,120.4110122,23.5857419,大字,溪口庄
ntu_21510,中林,192007,192607,120.4660562,23.5944346,大字,大林庄
ntu_21511,上崙,192007,192607,120.4010574,23.5913014,大字,溪口庄
ntu_21512,崙尾,192007,192607,120.3748924,23.5874648,大字,溪口庄
ntu_21513,過山,192007,192607,120.5309654,23.5803584,大字,小梅庄
ntu_21514,小梅,192007,192607,120.5450094,23.5878249,大字,小梅庄
ntu_21515,謝厝寮,192007,192607,120.1933346,23.5852937,大字,口湖庄
ntu_21516,崙子,192007,192607,120.3384816,23.5890018,大字,新巷庄
ntu_21517,埤子頭,192007,192607,120.3541563,23.5856126,大字,新巷庄
ntu_21518,新港,192007,192607,120.1449654,23.5810624,大字,口湖庄
ntu_21519,新街,192007,192607,120.2899244,23.5873638,大字,北港街
ntu_21520,三疊溪,192007,192607,120.43135,23.5880945,大字,溪口庄
ntu_21521,龍眼林,192007,192607,120.6234238,23.5769099,大字,小梅庄
ntu_21522,萬興,192007,192607,120.2224044,23.5831006,大字,水林庄
ntu_21523,樹子脚,192007,192607,120.2702355,23.5816454,大字,北港街
ntu_21524,中坑,192007,192607,120.4993787,23.5754442,大字,大林庄
ntu_21525,水林,192007,192607,120.2404092,23.573515,大字,水林庄
ntu_21526,頂員林庄,192007,192607,120.4635377,23.5842777,大字,大林庄
ntu_21527,本廳,192007,192607,120.3878512,23.5816646,大字,溪口庄
ntu_21528,圳頭,192007,192607,120.5812775,23.5767764,大字,小梅庄
ntu_21529,板頭厝,192007,192607,120.3072107,23.5758786,大字,新巷庄
ntu_21530,崙子頂,192007,192607,120.4359647,23.5744231,大字,民雄庄
ntu_21531,海豐子,192007,192607,120.3591567,23.5752187,大字,新巷庄
ntu_21532,古民,192007,192607,120.3407716,23.5710598,大字,新巷庄
ntu_21533,蚵寮,192007,192607,120.1679325,23.5762312,大字,口湖庄
ntu_21534,大溝,192007,192607,120.2017589,23.5735949,大字,水林庄
ntu_21535,好收,192007,192607,120.4501894,23.5680595,大字,民雄庄
ntu_21536,土間厝,192007,192607,120.2586742,23.5697548,大字,水林庄
ntu_21537,頂寮,192007,192607,120.4210359,23.572562,大字,民雄庄
ntu_21538,九芎坑,192007,192607,120.552136,23.569408,大字,小梅庄
ntu_21539,後庄,192007,192607,120.328552,23.5730869,大字,新巷庄
ntu_21540,椬梧,192007,192607,120.1843809,23.5613075,大字,口湖庄
ntu_21541,北港,192007,192607,120.2933847,23.5705664,大字,北港街
ntu_21542,厝子,192007,192607,120.3889838,23.5702596,大字,溪口庄
ntu_21543,番子,192007,192607,120.4062984,23.5672934,大字,民雄庄
ntu_21544,尖山,192007,192607,120.2171298,23.5639665,大字,水林庄
ntu_21545,西庄,192007,192607,120.3714672,23.5659925,大字,新巷庄
ntu_21546,扶朝家,192007,192607,120.2732954,23.5598891,大字,北港街
ntu_21547,陳厝寮,192007,192607,120.4696169,23.5581736,大字,民雄庄
ntu_21548,舊南港,192007,192607,120.3062302,23.5629038,大字,新巷庄
ntu_21549,大坪,192007,192607,120.6131311,23.552741,大字,小梅庄
ntu_21550,大半天寮,192007,192607,120.5713262,23.563662,大字,小梅庄
ntu_21551,牛尿港,192007,192607,120.1464438,23.5571717,大字,口湖庄
ntu_21552,大草埔,192007,192607,120.5572597,23.5540626,大字,小梅庄
ntu_21553,下湖口,192007,192607,120.1561634,23.5386433,大字,口湖庄
ntu_21554,雙溪,192007,192607,120.5229608,23.5565767,大字,小梅庄
ntu_21555,葉子寮,192007,192607,120.4913214,23.5585171,大字,民雄庄
ntu_21556,埤頭,192007,192607,120.3224867,23.5589478,大字,新巷庄
ntu_21557,大潭,192007,192607,120.3616225,23.5579251,大字,新巷庄
ntu_21558,菁埔,192007,192607,120.396317,23.5544783,大字,民雄庄
ntu_21559,蘇厝寮,192007,192607,120.2868893,23.5592712,大字,六腳庄
ntu_21560,崙子,192007,192607,120.2972316,23.5524394,大字,六腳庄
ntu_21561,食水堀,192007,192607,120.1992876,23.5490615,大字,水林庄
ntu_21562,新巷,192007,192607,120.3410136,23.5568513,大字,新巷庄
ntu_21563,姨寮,192007,192607,120.2401375,23.5530786,大字,水林庄
ntu_21564,民雄,192007,192607,120.4184458,23.5551052,大字,民雄庄
ntu_21565,大崙,192007,192607,120.3059889,23.5474719,大字,新巷庄
ntu_21566,溪墘厝,192007,192607,120.2594435,23.5448654,大字,水林庄
ntu_21567,東勢湖,192007,192607,120.4385319,23.5513226,大字,民雄庄
ntu_21568,竹子脚,192007,192607,120.3726492,23.5442541,大字,民雄庄
ntu_21569,後底湖,192007,192607,120.357507,23.5480995,大字,新巷庄
ntu_21570,雙援,192007,192607,120.3843774,23.5461693,大字,民雄庄
ntu_21571,緞厝寮,192007,192607,120.5942509,23.5375667,大字,竹崎庄
ntu_21572,六斗尾,192007,192607,120.283531,23.5453921,大字,六腳庄
ntu_21573,潭子墘,192007,192607,120.3255699,23.5451412,大字,新巷庄
ntu_21574,菜公厝,192007,192607,120.3480033,23.539659,大字,新巷庄
ntu_21575,松子脚,192007,192607,120.4782438,23.5420271,大字,民雄庄
ntu_21576,蕃薯厝,192007,192607,120.2177661,23.5390335,大字,水林庄
ntu_21577,新庄子,192007,192607,120.4530863,23.5426055,大字,民雄庄
ntu_21578,沙坑子,192007,192607,120.5243521,23.5392854,大字,竹崎庄
ntu_21579,獅子頭,192007,192607,120.5028877,23.5276572,大字,竹崎庄
ntu_21580,水井,192007,192607,120.1785482,23.5309481,大字,口湖庄
ntu_21581,鴨母坔,192007,192607,120.4265211,23.5412636,大字,民雄庄
ntu_21582,田中央,192007,192607,120.3944262,23.53626,大字,民雄庄
ntu_21583,覆鐤金,192007,192607,120.559983,23.533717,大字,竹崎庄
ntu_21584,大客,192007,192607,120.316393,23.5341506,大字,新巷庄
ntu_21585,竹子脚,192007,192607,120.2496608,23.5291223,大字,六腳庄
ntu_21586,港尾寮,192007,192607,120.2835361,23.5347134,大字,六腳庄
ntu_21587,江厝店,192007,192607,120.4140643,23.5322943,大字,民雄庄
ntu_21588,北勢子,192007,192607,120.4476409,23.5288715,大字,民雄庄
ntu_21589,番婆,192007,192607,120.3082509,23.5203445,大字,新巷庄
ntu_21590,大崎脚,192007,192607,120.4727972,23.5273909,大字,民雄庄
ntu_21591,中洋子,192007,192607,120.3661684,23.5268729,大字,新巷庄
ntu_21592,塗樓,192007,192607,120.4388235,23.5281698,大字,民雄庄
ntu_21593,羗子科,192007,192607,120.5274344,23.5198163,大字,竹崎庄
ntu_21594,三間厝,192007,192607,120.3852845,23.5243544,大字,新巷庄
ntu_21595,月眉潭,192007,192607,120.3501221,23.5203938,大字,新巷庄
ntu_21596,双涵,192007,192607,120.2930425,23.5185179,大字,六腳庄
ntu_21597,桕子埔,192007,192607,120.1941148,23.5205219,大字,水林庄
ntu_21598,頭橋,192007,192607,120.4257914,23.5236676,大字,民雄庄
ntu_21599,溪北,192007,192607,120.3285757,23.5177207,大字,新巷庄
ntu_21600,大坵園,192007,192607,120.4577597,23.5182871,大字,民雄庄
ntu_21601,頂蔦松,192007,192607,120.2232222,23.5181732,大字,水林庄
ntu_21602,三姓藔,192007,192607,120.2812246,23.5231142,大字,六腳庄
ntu_21603,鰲皷,192007,192607,120.1518581,23.5079757,大字,東石庄
ntu_21604,牛斗山,192007,192607,120.3992182,23.5193749,大字,民雄庄
ntu_21605,竹頭崎,192007,192607,120.5435555,23.5183064,大字,竹崎庄
ntu_21606,瓦厝埔,192007,192607,120.5602608,23.5117416,大字,竹崎庄
ntu_21607,林子尾,192007,192607,120.4686378,23.5121671,大字,民雄庄
ntu_21608,潭子墘,192007,192607,120.261881,23.5081492,大字,六腳庄
ntu_21609,牛稠溪,192007,192607,120.4119132,23.511821,大字,民雄庄
ntu_21610,大塗師,192007,192607,120.2785054,23.507323,大字,六腳庄
ntu_21611,後湖,192007,192607,120.4399755,23.5109606,大字,嘉義街
ntu_21612,樟樹坪,192007,192607,120.5909274,23.500795,大字,竹崎庄
ntu_21613,山子門,192007,192607,120.4872732,23.5114583,大字,竹崎庄
ntu_21614,番子潭,192007,192607,120.5049096,23.507764,大字,竹崎庄
ntu_21615,六脚佃,192007,192607,120.2420598,23.5046966,大字,六腳庄
ntu_21616,水虞厝,192007,192607,120.3763916,23.5037581,大字,太保庄
ntu_21617,鹿麻產,192007,192607,120.5317956,23.5006991,大字,竹崎庄
ntu_21618,過溝,192007,192607,120.3504324,23.5002182,大字,太保庄
ntu_21619,灣內,192007,192607,120.3027801,23.5002666,大字,六腳庄
ntu_21620,後崩山,192007,192607,120.2114965,23.5042779,大字,六腳庄
ntu_21621,北社尾,192007,192607,120.419766,23.4998864,大字,嘉義街
ntu_21622,蚶子寮,192007,192607,120.1752533,23.501388,大字,東石庄
ntu_21623,溪子下,192007,192607,120.1890315,23.5028766,大字,東石庄
ntu_21624,溪南,192007,192607,120.3308838,23.5049953,大字,太保庄
ntu_21625,埤子頭,192007,192607,120.4353154,23.495231,大字,嘉義街
ntu_21626,盧厝,192007,192607,120.470099,23.4955247,大字,嘉義街
ntu_21627,灣橋,192007,192607,120.5024425,23.4942782,大字,竹崎庄
ntu_21628,竹子脚,192007,192607,120.3925514,23.4978431,大字,嘉義街
ntu_21629,臺斗坑,192007,192607,120.4483577,23.4963388,大字,嘉義街
ntu_21630,蒜頭,192007,192607,120.2874842,23.4901359,大字,六腳庄
ntu_21631,田尾,192007,192607,120.3168751,23.4973368,大字,太保庄
ntu_21632,頂揖子寮,192007,192607,120.2043749,23.4955505,大字,東石庄
ntu_21633,溪墘厝,192007,192607,120.2637117,23.4959787,大字,六腳庄
ntu_21634,林內,192007,192607,120.2222539,23.4906822,大字,六腳庄
ntu_21635,新埤,192007,192607,120.3294036,23.4844582,大字,太保庄
ntu_21636,竹圍子,192007,192607,120.4177263,23.4878892,大字,嘉義街
ntu_21637,內埔,192007,192607,120.5743237,23.479755,大字,竹崎庄
ntu_21638,下揖子寮,192007,192607,120.1914643,23.487311,大字,東石庄
ntu_21639,副瀨,192007,192607,120.1509601,23.48936,大字,東石庄
ntu_21640,管事厝,192007,192607,120.370256,23.4820206,大字,太保庄
ntu_21641,下雙溪,192007,192607,120.24511,23.4832175,大字,六腳庄
ntu_21642,大溪厝,192007,192607,120.3993277,23.4857424,大字,嘉義街
ntu_21643,內甕,192007,192607,120.5051487,23.4716053,大字,番路庄
ntu_21644,雙溪口,192007,192607,120.2645495,23.4820408,大字,朴子街
ntu_21645,下坑,192007,192607,120.5362635,23.4750368,大字,番路庄
ntu_21646,港墘厝,192007,192607,120.1772112,23.486279,大字,東石庄
ntu_21647,白鴒厝,192007,192607,120.3522904,23.4767803,大字,太保庄
ntu_21648,山子頂,192007,192607,120.4637782,23.4789065,大字,嘉義街
ntu_21649,埤麻脚,192007,192607,120.3786576,23.4735226,大字,太保庄
ntu_21650,更寮,192007,192607,120.228473,23.4787404,大字,六腳庄
ntu_21651,嘉義,192007,192607,120.4419538,23.4810898,大字,嘉義街
ntu_21652,下蔦松,192007,192607,120.2064974,23.4791102,大字,東石庄
ntu_21653,太保,192007,192607,120.3181328,23.4683753,大字,太保庄
ntu_21654,東勢寮,192007,192607,120.2978625,23.4716373,大字,太保庄
ntu_21655,頂厝子,192007,192607,120.1651198,23.4813904,大字,東石庄
ntu_21656,山寮,192007,192607,120.1511434,23.4809754,大字,東石庄
ntu_21657,海埔,192007,192607,120.1788236,23.4746166,大字,東石庄
ntu_21658,紅毛埤,192007,192607,120.4838721,23.4701208,大字,嘉義街
ntu_21659,柴頭港,192007,192607,120.3947638,23.4719757,大字,嘉義街
ntu_21660,小梹榔,192007,192607,120.2769573,23.4647375,大字,朴子街
ntu_21661,港子坪,192007,192607,120.4124097,23.4764323,大字,嘉義街
ntu_21662,湖底,192007,192607,120.2132908,23.4703921,大字,東石庄
ntu_21663,型厝寮,192007,192607,120.1449579,23.477213,大字,東石庄
ntu_21664,三塊厝,192007,192607,120.1613573,23.4703926,大字,東石庄
ntu_21665,圍子內,192007,192607,120.1945723,23.4710476,大字,東石庄
ntu_21666,車店,192007,192607,120.4288903,23.4697767,大字,嘉義街
ntu_21667,下路頭,192007,192607,120.4461403,23.4642617,大字,嘉義街
ntu_21668,塭港,192007,192607,120.1401033,23.4712878,大字,東石庄
ntu_21669,朴子,192007,192607,120.2383436,23.4696122,大字,朴子街
ntu_21670,劉厝,192007,192607,120.4122718,23.4685354,大字,嘉義街
ntu_21671,頂東石,192007,192607,120.1470347,23.4623748,大字,東石庄
ntu_21672,轆子脚,192007,192607,120.5352951,23.4589397,大字,番路庄
ntu_21673,大槺榔,192007,192607,120.2586238,23.4620026,大字,朴子街
ntu_21674,番路,192007,192607,120.5803558,23.4518689,大字,番路庄
ntu_21675,双連潭,192007,192607,120.184886,23.4658166,大字,東石庄
ntu_21676,𧃽菜埔,192007,192607,120.2223068,23.4621976,大字,朴子街
ntu_21677,後潭,192007,192607,120.3381295,23.457315,大字,太保庄
ntu_21678,港墘,192007,192607,120.2030855,23.4617253,大字,東石庄
ntu_21679,墩子頭,192007,192607,120.1679058,23.4593091,大字,東石庄
ntu_21680,巷口,192007,192607,120.3888345,23.4565865,大字,水上庄
ntu_21681,下塗溝,192007,192607,120.3619647,23.458937,大字,水上庄
ntu_21682,下竹圍,192007,192607,120.2416984,23.4537738,大字,朴子街
ntu_21683,頂港子墘,192007,192607,120.2922188,23.4500203,大字,太保庄
ntu_21684,下六,192007,192607,120.4550232,23.4470796,大字,中埔庄
ntu_21685,洲子,192007,192607,120.1857979,23.4570634,大字,東石庄
ntu_21686,湖子內,192007,192607,120.4326262,23.4527925,大字,水上庄
ntu_21687,崙子頂,192007,192607,120.3070285,23.4554224,大字,太保庄
ntu_21688,下寮,192007,192607,120.4066435,23.4539868,大字,水上庄
ntu_21689,大崙,192007,192607,120.3542116,23.4463589,大字,水上庄
ntu_21690,崁後,192007,192607,120.2131053,23.4514457,大字,朴子街
ntu_21691,崎子頭,192007,192607,120.4219111,23.4437967,大字,水上庄
ntu_21692,茄苳脚,192007,192607,120.3174218,23.4460291,大字,太保庄
ntu_21693,貴舍,192007,192607,120.2025137,23.4382181,大字,布袋庄
ntu_21694,後埔,192007,192607,120.17264,23.4488727,大字,東石庄
ntu_21695,頂六,192007,192607,120.4849289,23.4460872,大字,中埔庄
ntu_21696,樹頭埔,192007,192607,120.5131329,23.4480229,大字,中埔庄
ntu_21697,社口,192007,192607,120.5533663,23.4426479,大字,中埔庄
ntu_21698,大堀尾,192007,192607,120.372917,23.4427216,大字,水上庄
ntu_21699,掌潭,192007,192607,120.1536509,23.4275743,大字,東石庄
ntu_21700,塭子,192007,192607,120.1671176,23.4424101,大字,東石庄
ntu_21701,馬稠後,192007,192607,120.2711908,23.4421761,大字,鹿草庄
ntu_21702,鴨母寮,192007,192607,120.2350951,23.4351631,大字,朴子街
ntu_21703,梅子厝,192007,192607,120.3310273,23.4391732,大字,鹿草庄
ntu_21704,新庄,192007,192607,120.260203,23.4314275,大字,朴子街
ntu_21705,粗溪,192007,192607,120.3923135,23.4422729,大字,水上庄
ntu_21706,柳子林,192007,192607,120.4077356,23.4358348,大字,水上庄
ntu_21707,中洲,192007,192607,120.1935083,23.4396068,大字,東石庄
ntu_21708,崁前,192007,192607,120.2239806,23.4409762,大字,朴子街
ntu_21709,埔心,192007,192607,120.3416549,23.4383847,大字,鹿草庄
ntu_21710,枋樹脚,192007,192607,120.5210247,23.4392284,大字,中埔庄
ntu_21711,三界埔,192007,192607,120.4681791,23.4314569,大字,水上庄
ntu_21712,水上,192007,192607,120.3948157,23.4329976,大字,水上庄
ntu_21713,栗子崙,192007,192607,120.1833774,23.4326069,大字,東石庄
ntu_21714,石頭厝,192007,192607,120.4971928,23.4331049,大字,中埔庄
ntu_21715,鹽館,192007,192607,120.5276447,23.4317781,大字,中埔庄
ntu_21716,後寮,192007,192607,120.3125576,23.4338614,大字,鹿草庄
ntu_21717,龜子港,192007,192607,120.2157537,23.4295008,大字,朴子街
ntu_21718,十一指厝,192007,192607,120.3679771,23.4290272,大字,水上庄
ntu_21719,鹿草,192007,192607,120.2979947,23.4215189,大字,鹿草庄
ntu_21720,番子寮,192007,192607,120.4230297,23.4224125,大字,水上庄
ntu_21721,灣潭子,192007,192607,120.5700106,23.4208516,大字,中埔庄
ntu_21722,吳竹子脚,192007,192607,120.2424775,23.4279903,大字,朴子街
ntu_21723,下半天,192007,192607,120.334776,23.42492,大字,鹿草庄
ntu_21724,外溪洲,192007,192607,120.3878831,23.417431,大字,水上庄
ntu_21725,龍山脚,192007,192607,120.5010004,23.4236576,大字,中埔庄
ntu_21726,中埔,192007,192607,120.5208967,23.4232782,大字,中埔庄
ntu_21727,柚子宅,192007,192607,120.483173,23.4174843,大字,中埔庄
ntu_21728,走賊宅,192007,192607,120.1889074,23.4244407,大字,東石庄
ntu_21729,海豐,192007,192607,120.2792041,23.4167617,大字,鹿草庄
ntu_21730,南靖,192007,192607,120.3598958,23.4148072,大字,水上庄
ntu_21731,樹林頭,192007,192607,120.2131598,23.4170804,大字,布袋庄
ntu_21732,牛挑灣,192007,192607,120.24708,23.41173,大字,義竹庄
ntu_21733,後庄子,192007,192607,120.26753,23.4173199,大字,鹿草庄
ntu_21734,過溝,192007,192607,120.1841965,23.4142686,大字,布袋庄
ntu_21735,南勢竹,192007,192607,120.2345318,23.4143077,大字,義竹庄
ntu_21736,牛稠埔,192007,192607,120.4627514,23.4100831,大字,水上庄
ntu_21737,麻豆店,192007,192607,120.3392367,23.4140117,大字,鹿草庄
ntu_21738,白芒埔,192007,192607,120.5011719,23.4116141,大字,中埔庄
ntu_21739,頂埔,192007,192607,120.5234507,23.41183,大字,中埔庄
ntu_21740,山子脚,192007,192607,120.321691,23.4116859,大字,鹿草庄
ntu_21741,詔安厝,192007,192607,120.4026424,23.4000331,大字,白河庄
ntu_21742,馬稠後,192007,192607,120.4435888,23.3960496,大字,白河庄
ntu_21743,廣鄉,192007,192607,121.3058112,23.0890855,大字,
ntu_21744,龜佛山,192007,192607,120.2606565,23.4008619,大字,鹿草庄
ntu_21745,溪墘,192007,192607,120.2169012,23.4068818,大字,布袋庄
ntu_21746,考試潭,192007,192607,120.1867712,23.3978501,大字,布袋庄
ntu_21747,深坑,192007,192607,120.5021738,23.3906355,大字,中埔庄
ntu_21748,竹子脚,192007,192607,120.2784282,23.4001873,大字,鹿草庄
ntu_21749,中寮,192007,192607,120.3090828,23.4023423,大字,鹿草庄
ntu_21750,內田,192007,192607,120.1562705,23.3915517,大字,布袋庄
ntu_21751,後堀,192007,192607,120.3364298,23.4054415,大字,鹿草庄
ntu_21752,溪洲,192007,192607,120.2421465,23.3931298,大字,義竹庄
ntu_21753,連潭,192007,192607,120.388533,23.4006787,大字,白河庄
ntu_21754,竹頭崎,192007,192607,120.5286707,23.3915613,大字,中埔庄
ntu_21755,上茄苳,192007,192607,120.3684695,23.3882783,大字,後壁庄
ntu_21756,菜舖廍,192007,192607,120.2129192,23.3927933,大字,布袋庄
ntu_21757,崩埤,192007,192607,120.352373,23.3958008,大字,後壁庄
ntu_21758,施厝寮,192007,192607,120.3001138,23.3956977,大字,鹿草庄
ntu_21759,三角子,192007,192607,120.323688,23.3954512,大字,鹿草庄
ntu_21760,草山,192007,192607,120.6149897,23.3717562,大字,番路庄
ntu_21761,西後寮,192007,192607,120.2219798,23.386218,大字,義竹庄
ntu_21762,崩山,192007,192607,120.1909247,23.3795626,大字,布袋庄
ntu_21763,菁寮,192007,192607,120.3377609,23.3812067,大字,後壁庄
ntu_21764,東後寮,192007,192607,120.2427332,23.379688,大字,義竹庄
ntu_21765,頂潭,192007,192607,120.2909647,23.3855301,大字,鹿草庄
ntu_21766,竹子門,192007,192607,120.4535228,23.3807243,大字,白河庄
ntu_21767,土溝,192007,192607,120.3831764,23.3762182,大字,後壁庄
ntu_21768,海豐厝,192007,192607,120.4078939,23.3810148,大字,白河庄
ntu_21769,中崙,192007,192607,120.5615924,23.3744517,大字,中埔庄
ntu_21770,下潭,192007,192607,120.2733206,23.3774859,大字,鹿草庄
ntu_21771,三層崎,192007,192607,120.4997685,23.3730834,大字,中埔庄
ntu_21772,前東港,192007,192607,120.1736282,23.3615331,大字,布袋庄
ntu_21773,新塭,192007,192607,120.1443815,23.3388949,大字,布袋庄
ntu_21774,白沙墩,192007,192607,120.2995552,23.3700298,大字,後壁庄
ntu_21775,龍蛟潭,192007,192607,120.2113705,23.3721633,大字,義竹庄
ntu_21776,布袋,192007,192607,120.155721,23.3638734,大字,布袋庄
ntu_21777,埤子頭,192007,192607,120.436726,23.3695477,大字,白河庄
ntu_21778,長短樹,192007,192607,120.3210587,23.3600911,大字,後壁庄
ntu_21779,凍子脚,192007,192607,120.5293555,23.3569377,大字,中埔庄
ntu_21780,五間厝,192007,192607,120.2681431,23.3625138,大字,義竹庄
ntu_21781,白水溪,192007,192607,120.4801306,23.3594679,大字,白河庄
